InventoryID,Date,ProductID,StoreID,OpeningStock,PurchaseQty,SalesQty,ClosingStock
INV04399,28-02-2020,P00878,S0074,56,4,6,54
INV04400,15-02-2023,P00878,S0085,143,29,5,167
INV04401,20-12-2025,P00878,S0100,35,0,3,32
INV04402,04-08-2023,P00879,S0035,155,19,9,165
INV04403,24-02-2025,P00879,S0049,67,36,7,96
INV04404,24-12-2025,P00880,S0021,119,33,10,142
INV04405,21-02-2022,P00880,S0028,144,24,8,160
INV04406,08-08-2025,P00880,S0074,57,0,4,53
INV04407,04-08-2025,P00881,S0014,63,40,7,96
INV04408,10-06-2021,P00881,S0024,101,15,10,106
INV04409,06-09-2023,P00881,S0050,104,6,10,100
INV04410,03-07-2022,P00881,S0066,62,35,3,94
INV04411,04-03-2021,P00881,S0083,113,21,1,133
INV04412,27-05-2026,P00881,S0099,158,7,10,155
INV04413,21-12-2023,P00882,S0012,88,12,7,93
INV04414,28-02-2025,P00882,S0037,80,33,7,106
INV04415,04-11-2025,P00882,S0049,135,27,5,157
INV04416,18-04-2024,P00882,S0089,102,36,7,131
INV04417,24-07-2025,P00883,S0017,91,14,1,104
INV04418,11-05-2024,P00883,S0042,42,22,4,60
INV04419,25-09-2025,P00883,S0043,135,7,1,141
INV04420,13-06-2025,P00883,S0055,83,32,1,114
INV04421,10-03-2024,P00883,S0087,120,37,9,148
INV04422,05-08-2023,P00884,S0029,147,13,1,159
INV04423,23-09-2023,P00884,S0029,159,31,7,183
INV04424,13-07-2023,P00884,S0045,80,35,7,108
INV04425,14-12-2022,P00884,S0051,83,4,3,84
INV04426,26-05-2026,P00884,S0052,54,17,8,63
INV04427,13-05-2024,P00884,S0053,129,37,4,162
INV04428,04-01-2021,P00884,S0074,148,29,5,172
INV04429,26-05-2023,P00884,S0082,55,25,5,75
INV04430,26-05-2025,P00884,S0084,74,23,5,92
INV04431,28-11-2024,P00884,S0089,72,39,5,106
INV04432,05-11-2024,P00885,S0009,77,5,3,79
INV04433,30-05-2026,P00885,S0054,43,39,4,78
INV04434,27-06-2022,P00885,S0062,108,17,9,116
INV04435,26-03-2021,P00885,S0080,158,24,9,173
INV04436,25-04-2026,P00885,S0080,173,5,1,177
INV04437,29-05-2026,P00885,S0092,32,10,4,38
INV04438,28-06-2024,P00886,S0032,132,25,4,153
INV04439,02-05-2025,P00886,S0034,110,8,10,108
INV04440,03-05-2024,P00886,S0078,57,39,8,88
INV04441,24-10-2025,P00886,S0085,118,24,6,136
INV04442,27-08-2020,P00886,S0088,50,27,7,70
INV04443,04-02-2026,P00886,S0090,60,32,10,82
INV04444,09-05-2026,P00886,S0090,82,0,2,80
INV04445,23-06-2024,P00886,S0100,90,6,9,87
INV04446,24-02-2024,P00887,S0020,56,7,7,56
INV04447,12-05-2023,P00887,S0049,84,20,6,98
INV04448,01-06-2026,P00887,S0055,25,15,2,38
INV04449,22-10-2021,P00887,S0057,140,31,2,169
INV04450,15-01-2026,P00887,S0057,169,8,4,173
INV04451,17-06-2025,P00887,S0086,82,26,5,103
INV04452,16-01-2026,P00888,S0006,98,38,9,127
INV04453,07-04-2024,P00888,S0071,100,2,7,95
INV04454,06-04-2026,P00889,S0001,40,37,2,75
INV04455,06-05-2025,P00889,S0016,82,23,1,104
INV04456,13-09-2022,P00889,S0028,94,40,7,127
INV04457,23-02-2024,P00889,S0037,137,32,2,167
INV04458,10-12-2021,P00889,S0059,99,20,5,114
INV04459,04-12-2024,P00889,S0070,100,21,9,112
INV04460,10-01-2026,P00889,S0074,126,26,8,144
INV04461,23-10-2025,P00889,S0097,55,1,9,47
INV04462,18-05-2026,P00890,S0028,46,29,7,68
INV04463,10-05-2026,P00890,S0041,99,5,6,98
INV04464,27-01-2024,P00890,S0064,84,31,1,114
INV04465,28-07-2024,P00890,S0094,55,4,1,58
INV04466,29-07-2023,P00890,S0095,146,13,4,155
INV04467,05-01-2026,P00891,S0006,59,1,4,56
INV04468,18-07-2025,P00891,S0019,39,32,1,70
INV04469,21-12-2024,P00891,S0044,153,20,6,167
INV04470,03-06-2026,P00891,S0045,148,18,6,160
INV04471,06-05-2020,P00891,S0046,102,24,7,119
INV04472,13-03-2021,P00891,S0081,77,3,3,77
INV04473,16-06-2025,P00892,S0008,131,33,3,161
INV04474,26-06-2026,P00892,S0012,148,21,8,161
INV04475,26-11-2024,P00892,S0043,65,15,9,71
INV04476,28-12-2022,P00892,S0047,45,37,4,78
INV04477,02-03-2024,P00892,S0060,150,30,3,177
INV04478,07-01-2025,P00892,S0092,146,5,4,147
INV04479,19-06-2025,P00893,S0051,152,27,4,175
INV04480,12-10-2022,P00893,S0058,148,32,5,175
INV04481,11-05-2025,P00893,S0074,90,24,7,107
INV04482,21-02-2021,P00893,S0095,138,35,3,170
INV04483,29-09-2025,P00894,S0020,116,39,1,154
INV04484,22-09-2025,P00894,S0045,84,16,6,94
INV04485,16-10-2024,P00894,S0047,84,16,6,94
INV04486,26-01-2026,P00894,S0069,104,13,7,110
INV04487,22-06-2026,P00894,S0070,51,30,8,73
INV04488,11-04-2022,P00894,S0073,94,1,10,85
INV04489,05-02-2025,P00894,S0076,80,1,2,79
INV04490,11-01-2026,P00894,S0083,81,19,2,98
INV04491,01-01-2024,P00894,S0084,55,40,2,93
INV04492,05-01-2026,P00895,S0039,40,22,7,55
INV04493,15-04-2026,P00895,S0043,115,40,10,145
INV04494,07-01-2022,P00895,S0065,99,40,6,133
INV04495,05-06-2026,P00896,S0011,61,28,3,86
INV04496,30-05-2026,P00896,S0031,76,15,7,84
INV04497,15-05-2025,P00896,S0068,138,8,2,144
INV04498,14-04-2024,P00896,S0079,54,11,4,61
INV04499,19-04-2024,P00897,S0021,25,36,5,56
INV04500,04-05-2026,P00897,S0037,107,39,9,137
INV04501,18-07-2023,P00897,S0063,151,28,2,177
INV04502,16-03-2021,P00897,S0086,156,4,7,153
INV04503,09-12-2025,P00897,S0099,31,39,3,67
INV04504,16-12-2025,P00898,S0045,109,6,6,109
INV04505,19-08-2023,P00899,S0028,103,38,1,140
INV04506,31-07-2025,P00899,S0061,35,23,10,48
INV04507,19-06-2022,P00899,S0063,70,37,4,103
INV04508,16-01-2024,P00899,S0100,126,13,8,131
INV04509,17-11-2022,P00900,S0018,133,24,2,155
INV04510,10-10-2021,P00900,S0021,129,17,6,140
INV04511,25-05-2026,P00900,S0055,139,22,10,151
INV04512,16-04-2023,P00901,S0053,146,5,6,145
INV04513,29-05-2024,P00901,S0064,57,28,2,83
INV04514,03-12-2025,P00901,S0082,112,27,7,132
INV04515,05-07-2022,P00902,S0005,58,28,6,80
INV04516,09-06-2025,P00902,S0013,45,8,10,43
INV04517,15-05-2025,P00902,S0016,34,19,1,52
INV04518,11-01-2025,P00902,S0034,75,35,2,108
INV04519,20-03-2023,P00902,S0038,136,6,5,137
INV04520,16-07-2025,P00902,S0042,146,26,1,171
INV04521,22-06-2024,P00902,S0072,133,31,6,158
INV04522,24-05-2023,P00903,S0037,146,4,9,141
INV04523,04-07-2025,P00903,S0061,110,6,2,114
INV04524,18-09-2025,P00903,S0086,122,16,6,132
INV05010,15-06-2026,P00904,S0062,120,7,0,127
INV04525,16-02-2025,P00905,S0007,116,15,4,127
INV04526,29-06-2026,P00905,S0056,88,38,2,124
INV04527,07-07-2020,P00905,S0063,56,40,2,94
INV04528,08-05-2020,P00905,S0085,114,23,7,130
INV04529,26-06-2021,P00905,S0096,109,2,9,102
INV04530,11-12-2024,P00906,S0020,75,14,9,80
INV04531,11-11-2022,P00906,S0027,78,27,9,96
INV04532,06-09-2025,P00906,S0033,77,12,9,80
INV04533,01-09-2025,P00906,S0044,113,21,8,126
INV04534,29-07-2021,P00906,S0052,37,31,4,64
INV04535,26-06-2023,P00906,S0095,27,7,4,30
INV04536,01-06-2026,P00907,S0019,57,16,6,67
INV04537,13-07-2023,P00907,S0043,84,27,9,102
INV04538,21-01-2021,P00907,S0044,52,39,1,90
INV04539,13-07-2023,P00908,S0032,28,25,7,46
INV04540,28-07-2025,P00908,S0033,59,8,2,65
INV04541,03-01-2024,P00908,S0047,82,19,5,96
INV04542,11-09-2025,P00908,S0057,131,36,5,162
INV04543,15-07-2025,P00908,S0075,53,14,7,60
INV04544,23-05-2024,P00908,S0094,151,0,10,141
INV04545,30-05-2026,P00908,S0094,141,25,7,159
INV04546,04-03-2026,P00909,S0006,72,15,2,85
INV04547,09-04-2026,P00909,S0017,102,34,5,131
INV04548,14-11-2023,P00909,S0040,92,6,8,90
INV04549,17-02-2026,P00909,S0064,145,37,6,176
INV04550,29-05-2026,P00909,S0067,149,6,3,152
INV04551,09-03-2026,P00909,S0084,53,17,9,61
INV04552,11-12-2025,P00909,S0095,146,34,3,177
INV04553,14-02-2022,P00909,S0100,28,22,5,45
INV04554,25-03-2024,P00910,S0003,58,14,9,63
INV04555,18-03-2020,P00910,S0024,149,8,2,155
INV04556,01-11-2020,P00910,S0025,143,40,9,174
INV04557,14-10-2025,P00910,S0061,41,6,2,45
INV04558,29-01-2025,P00910,S0080,97,21,3,115
INV04559,09-11-2025,P00910,S0086,91,39,3,127
INV04560,03-11-2021,P00910,S0088,89,35,4,120
INV04561,18-01-2023,P00910,S0097,107,5,9,103
INV04562,27-07-2024,P00911,S0007,133,15,1,147
INV04563,09-05-2025,P00911,S0041,136,28,10,154
INV04564,24-02-2026,P00911,S0047,93,18,4,107
INV04565,15-04-2023,P00911,S0057,23,7,3,27
INV04566,16-06-2025,P00911,S0068,27,27,7,47
INV04567,14-07-2023,P00911,S0080,79,5,9,75
INV04568,10-06-2025,P00911,S0090,113,9,1,121
INV04569,01-01-2026,P00911,S0097,134,5,5,134
INV04570,09-05-2026,P00912,S0008,66,0,5,61
INV04571,01-10-2024,P00912,S0033,46,5,9,42
INV04572,11-04-2026,P00912,S0037,29,36,2,63
INV04573,15-03-2026,P00912,S0049,27,16,4,39
INV04574,21-05-2022,P00912,S0060,126,31,8,149
INV04575,08-01-2023,P00912,S0099,32,39,8,63
INV04576,11-02-2026,P00913,S0016,74,3,9,68
INV04577,06-05-2026,P00913,S0045,101,5,4,102
INV04578,06-02-2026,P00913,S0056,102,15,5,112
INV04579,16-05-2024,P00913,S0071,73,7,7,73
INV04580,17-07-2024,P00913,S0073,38,7,8,37
INV04581,16-09-2024,P00914,S0035,42,8,5,45
INV04582,03-01-2024,P00914,S0036,89,30,10,109
INV04583,21-05-2026,P00914,S0074,119,20,2,137
INV04584,22-06-2026,P00914,S0079,92,5,3,94
INV04585,25-02-2026,P00914,S0085,96,17,8,105
INV04586,01-10-2023,P00914,S0087,118,26,9,135
INV04587,04-08-2020,P00915,S0044,141,2,7,136
INV04588,30-07-2025,P00915,S0047,72,21,7,86
INV04589,26-05-2022,P00915,S0051,29,25,1,53
INV04590,24-02-2026,P00915,S0068,109,4,10,103
INV04591,25-12-2025,P00916,S0008,139,13,9,143
INV04592,31-05-2023,P00916,S0013,59,8,5,62
INV04593,19-05-2024,P00916,S0021,75,16,5,86
INV04594,21-12-2023,P00916,S0022,137,23,5,155
INV04595,07-04-2021,P00916,S0029,92,21,10,103
INV04596,02-06-2026,P00916,S0041,106,24,9,121
INV04597,06-09-2021,P00916,S0063,124,29,7,146
INV04598,17-04-2025,P00916,S0097,101,4,9,96
INV04599,14-11-2025,P00917,S0002,32,39,6,65
INV04600,18-12-2024,P00917,S0018,73,30,2,101
INV04601,12-03-2026,P00917,S0042,114,1,1,114
INV04602,11-06-2024,P00917,S0056,27,38,7,58
INV04603,18-03-2025,P00917,S0089,92,3,9,86
INV04604,16-01-2026,P00917,S0098,72,20,2,90
INV04605,24-05-2026,P00917,S0099,144,20,3,161
INV04606,11-12-2022,P00918,S0014,129,35,5,159
INV04607,24-06-2026,P00918,S0099,83,7,5,85
INV04608,03-03-2025,P00919,S0002,153,34,10,177
INV04609,30-06-2024,P00919,S0057,84,35,3,116
INV04610,02-02-2022,P00919,S0098,45,30,2,73
INV04611,13-03-2026,P00920,S0068,140,20,5,155
INV04612,03-08-2023,P00920,S0070,40,6,5,41
INV04613,26-05-2026,P00920,S0070,41,10,9,42
INV04614,14-04-2026,P00920,S0085,41,31,8,64
INV04615,08-09-2025,P00921,S0016,47,15,9,53
INV04616,06-01-2024,P00921,S0056,89,16,6,99
INV04617,11-05-2024,P00921,S0073,47,22,3,66
INV04618,27-10-2023,P00921,S0080,23,7,1,29
INV04619,28-07-2025,P00921,S0087,71,37,10,98
INV04620,01-09-2023,P00921,S0100,116,33,2,147
INV04621,16-02-2023,P00922,S0008,75,1,4,72
INV04622,12-06-2026,P00922,S0023,44,36,4,76
INV04623,28-04-2026,P00922,S0029,45,39,6,78
INV04624,22-06-2025,P00922,S0054,128,23,4,147
INV04625,21-12-2022,P00922,S0060,84,12,7,89
INV04626,12-01-2024,P00922,S0063,78,15,2,91
INV04627,25-05-2023,P00922,S0080,74,0,10,64
INV04628,21-01-2025,P00922,S0086,59,0,5,54
INV04629,15-12-2023,P00923,S0013,32,29,7,54
INV04630,06-01-2021,P00923,S0017,49,11,10,50
INV04631,12-06-2025,P00923,S0028,97,17,2,112
INV04632,20-09-2023,P00923,S0043,79,25,9,95
INV04633,18-12-2022,P00923,S0048,78,27,2,103
INV04634,18-08-2023,P00923,S0054,111,5,10,106
INV04635,08-06-2020,P00923,S0067,53,8,6,55
INV04636,25-07-2023,P00923,S0086,48,25,1,72
INV04637,29-08-2021,P00923,S0090,29,7,9,27
INV04638,17-02-2026,P00923,S0091,124,13,6,131
INV04639,24-04-2026,P00924,S0008,43,26,3,66
INV04640,15-06-2026,P00924,S0018,63,0,5,58
INV04641,28-09-2024,P00924,S0037,156,39,7,188
INV04642,04-08-2025,P00924,S0048,37,32,10,59
INV04643,15-04-2025,P00924,S0052,40,23,7,56
INV04644,10-04-2022,P00924,S0053,134,4,4,134
INV04645,24-03-2024,P00924,S0054,129,38,1,166
INV04646,18-10-2022,P00924,S0058,117,36,7,146
INV04647,21-10-2025,P00924,S0065,96,24,5,115
INV04648,24-05-2026,P00924,S0087,92,23,8,107
INV04649,13-11-2021,P00924,S0088,146,11,8,149
INV04650,01-02-2021,P00925,S0082,100,14,5,109
INV04651,01-06-2026,P00926,S0016,71,38,5,104
INV04652,05-03-2026,P00926,S0025,61,21,5,77
INV04653,13-01-2025,P00926,S0064,134,9,9,134
INV04654,04-01-2025,P00926,S0072,83,25,5,103
INV04655,11-04-2024,P00926,S0073,82,40,3,119
INV04656,20-07-2022,P00926,S0087,35,11,1,45
INV04657,31-01-2023,P00927,S0001,82,25,9,98
INV04658,17-11-2024,P00927,S0033,36,28,7,57
INV04659,25-09-2024,P00927,S0065,128,39,1,166
INV04660,16-05-2022,P00927,S0071,65,13,5,73
INV04661,22-06-2026,P00927,S0090,139,21,3,157
INV04662,20-04-2026,P00928,S0007,84,34,8,110
INV04663,14-09-2022,P00928,S0022,64,34,10,88
INV04664,07-12-2020,P00928,S0035,66,17,4,79
INV04665,25-12-2025,P00928,S0066,141,12,2,151
INV04666,10-04-2023,P00928,S0068,40,37,6,71
INV04667,28-02-2020,P00928,S0074,54,32,4,82
INV04668,27-08-2023,P00928,S0077,154,17,6,165
INV04669,28-07-2024,P00928,S0096,120,35,3,152
INV04670,01-12-2024,P00929,S0052,143,16,5,154
INV04671,10-09-2025,P00929,S0054,93,40,1,132
INV04672,21-12-2022,P00929,S0083,28,13,2,39
INV04673,19-08-2022,P00929,S0095,86,37,5,118
INV04674,26-06-2026,P00929,S0095,118,29,9,138
INV04675,04-05-2022,P00930,S0001,155,29,6,178
INV04676,11-04-2020,P00930,S0007,83,19,7,95
INV04677,20-11-2025,P00930,S0023,71,21,5,87
INV04678,25-05-2025,P00930,S0026,106,18,8,116
INV04679,18-03-2026,P00930,S0058,93,4,1,96
INV04680,10-11-2024,P00930,S0099,128,2,4,126
INV04681,08-02-2026,P00931,S0023,120,27,1,146
INV04682,10-08-2024,P00931,S0065,90,37,5,122
INV04683,28-08-2021,P00932,S0008,85,12,4,93
INV04684,15-07-2025,P00932,S0017,89,13,7,95
INV04685,08-05-2025,P00932,S0038,59,21,3,77
INV04686,14-04-2025,P00932,S0057,149,16,5,160
INV04687,26-02-2026,P00932,S0089,82,24,8,98
INV04688,29-06-2026,P00933,S0026,147,17,9,155
INV04689,25-06-2020,P00933,S0047,78,18,4,92
INV04690,24-06-2026,P00933,S0057,83,0,7,76
INV04691,27-11-2025,P00933,S0071,114,5,10,109
INV04692,17-06-2026,P00933,S0079,66,35,10,91
INV04693,11-09-2025,P00934,S0004,44,0,6,38
INV04694,30-10-2023,P00934,S0007,109,33,5,137
INV04695,11-08-2023,P00934,S0015,82,8,1,89
INV04696,08-03-2020,P00934,S0027,73,0,4,69
INV04697,03-03-2024,P00935,S0010,100,28,5,123
INV04698,11-06-2026,P00935,S0050,104,37,6,135
INV04699,27-01-2026,P00935,S0060,35,1,1,35
INV04700,09-12-2023,P00935,S0081,40,30,9,61
INV04701,28-08-2023,P00935,S0091,139,16,9,146
INV04702,24-09-2020,P00936,S0020,126,37,2,161
INV04703,30-10-2023,P00936,S0022,113,19,8,124
INV04704,09-02-2024,P00936,S0037,119,15,1,133
INV04705,20-02-2026,P00936,S0040,100,1,3,98
INV04706,14-01-2022,P00936,S0094,81,19,2,98
INV04707,07-12-2024,P00937,S0016,116,33,7,142
INV04708,26-06-2026,P00937,S0063,117,7,3,121
INV04709,29-05-2026,P00937,S0098,31,3,10,24
INV04710,20-10-2025,P00938,S0001,135,21,9,147
INV04711,16-05-2026,P00938,S0010,74,26,6,94
INV04712,04-01-2026,P00938,S0017,35,12,1,46
INV04713,09-03-2023,P00938,S0034,75,12,2,85
INV04714,26-06-2025,P00938,S0037,139,8,9,138
INV04715,12-05-2026,P00938,S0100,80,34,10,104
INV04716,17-07-2025,P00939,S0027,112,25,2,135
INV04717,26-04-2025,P00939,S0037,132,15,7,140
INV04718,02-07-2024,P00939,S0071,137,8,9,136
INV04719,06-11-2025,P00939,S0073,128,36,2,162
INV04720,29-05-2022,P00939,S0096,64,8,8,64
INV04721,18-12-2024,P00940,S0090,129,5,3,131
INV04722,11-05-2022,P00940,S0096,95,25,4,116
INV04723,03-08-2023,P00940,S0096,116,19,5,130
INV04724,25-07-2024,P00940,S0096,130,40,1,169
INV04725,30-04-2022,P00941,S0012,86,20,7,99
INV04726,09-06-2024,P00941,S0033,47,11,6,52
INV04727,26-06-2025,P00941,S0045,47,25,2,70
INV04728,28-02-2024,P00941,S0055,116,30,8,138
INV04729,27-06-2024,P00941,S0071,142,31,10,163
INV04730,18-01-2022,P00942,S0010,91,0,9,82
INV04731,08-03-2022,P00942,S0015,120,12,10,122
INV04732,05-06-2026,P00942,S0016,98,17,6,109
INV04733,10-03-2026,P00942,S0093,113,36,9,140
INV04734,25-09-2025,P00943,S0029,53,2,2,53
INV04735,18-10-2025,P00943,S0034,95,0,1,94
INV04736,29-04-2026,P00943,S0047,113,37,2,148
INV04737,22-06-2026,P00943,S0051,46,36,6,76
INV04738,21-05-2026,P00943,S0085,138,29,10,157
INV04739,13-04-2020,P00943,S0097,47,30,3,74
INV04740,08-01-2026,P00944,S0035,76,23,10,89
INV04741,29-06-2026,P00944,S0038,108,23,9,122
INV04742,10-06-2025,P00944,S0059,87,7,10,84
INV04743,02-02-2025,P00944,S0079,59,30,2,87
INV04744,18-04-2026,P00945,S0019,131,8,8,131
INV04745,06-09-2024,P00945,S0025,33,11,8,36
INV04746,07-04-2026,P00945,S0028,58,5,9,54
INV04747,02-07-2023,P00945,S0039,43,39,7,75
INV04748,29-11-2020,P00945,S0059,58,16,9,65
INV04749,17-09-2024,P00945,S0100,110,19,9,120
INV04750,06-08-2023,P00946,S0010,102,30,6,126
INV04751,30-06-2026,P00946,S0065,140,21,8,153
INV04752,31-05-2026,P00946,S0079,66,33,1,98
INV04753,31-05-2023,P00947,S0025,41,29,5,65
INV04754,01-10-2025,P00947,S0026,96,11,5,102
INV04755,13-06-2026,P00947,S0062,91,17,7,101
INV04756,09-09-2024,P00947,S0066,125,11,1,135
INV04757,27-03-2024,P00947,S0076,112,37,4,145
INV04758,19-05-2024,P00947,S0087,35,9,3,41
INV04759,10-06-2024,P00948,S0007,145,13,8,150
INV04760,26-10-2023,P00948,S0019,129,10,3,136
INV04761,21-01-2026,P00948,S0036,42,40,8,74
INV04762,22-09-2025,P00948,S0039,84,14,8,90
INV04763,24-02-2026,P00948,S0071,99,22,9,112
INV04764,10-02-2025,P00948,S0075,120,25,1,144
INV04765,23-07-2025,P00949,S0039,61,13,7,67
INV04766,01-06-2020,P00949,S0063,106,26,5,127
INV04767,29-05-2026,P00949,S0063,127,35,4,158
INV04768,11-01-2026,P00949,S0091,135,33,1,167
INV04769,29-04-2023,P00950,S0006,46,5,3,48
INV04770,16-02-2026,P00950,S0024,159,35,10,184
INV04771,31-01-2024,P00950,S0070,49,22,1,70
INV04772,13-06-2026,P00950,S0079,152,35,3,184
INV04773,30-04-2026,P00951,S0010,71,11,2,80
INV04774,24-01-2025,P00951,S0046,64,39,8,95
INV04775,29-03-2024,P00951,S0055,95,30,6,119
INV04776,06-10-2022,P00951,S0059,30,28,5,53
INV04777,24-01-2026,P00951,S0067,47,16,1,62
INV04778,26-03-2024,P00951,S0090,136,25,1,160
INV04779,27-10-2023,P00952,S0014,151,18,6,163
INV04780,22-06-2021,P00952,S0019,116,19,9,126
INV04781,06-05-2025,P00952,S0057,152,36,10,178
INV04782,20-09-2020,P00953,S0005,98,12,4,106
INV04783,03-11-2024,P00953,S0037,120,34,7,147
INV04784,29-05-2026,P00953,S0046,72,27,5,94
INV04785,06-03-2022,P00953,S0050,140,25,1,164
INV04786,13-07-2024,P00954,S0004,60,35,3,92
INV04787,08-02-2025,P00954,S0042,134,29,7,156
INV04788,31-05-2023,P00954,S0046,114,6,4,116
INV04789,23-05-2024,P00954,S0061,37,36,5,68
INV04790,30-06-2025,P00954,S0068,73,10,3,80
INV04791,13-12-2023,P00954,S0075,86,39,8,117
INV04792,13-04-2022,P00954,S0077,74,39,7,106
INV04793,27-06-2025,P00954,S0084,82,1,5,78
INV04794,11-06-2026,P00955,S0066,63,18,6,75
INV04795,07-02-2024,P00955,S0069,143,4,1,146
INV04796,08-02-2023,P00955,S0092,101,32,2,131
INV04797,06-07-2023,P00956,S0010,117,29,3,143
INV04798,28-09-2023,P00956,S0015,48,13,10,51
INV04799,05-12-2024,P00956,S0036,42,13,7,48
INV04800,10-03-2023,P00956,S0039,114,22,9,127
INV04801,17-06-2023,P00956,S0081,40,17,6,51
INV04802,03-09-2021,P00956,S0096,30,7,9,28
INV05004,15-06-2026,P00957,S0082,72,14,0,86
INV04803,16-02-2026,P00958,S0017,147,39,7,179
INV04804,10-10-2023,P00958,S0043,122,29,1,150
INV04805,02-09-2020,P00958,S0048,129,25,7,147
INV04806,26-02-2025,P00958,S0050,140,0,5,135
INV04807,25-06-2026,P00958,S0067,70,9,8,71
INV04808,11-06-2026,P00958,S0078,151,30,5,176
INV04809,22-05-2025,P00958,S0090,50,1,5,46
INV04810,13-12-2025,P00959,S0021,116,31,1,146
INV04811,18-09-2021,P00959,S0030,55,30,1,84
INV04812,09-08-2025,P00959,S0090,58,6,3,61
INV04813,16-05-2024,P00960,S0022,109,27,2,134
INV04814,26-05-2026,P00960,S0026,149,11,8,152
INV04815,20-09-2025,P00960,S0048,100,36,6,130
INV04816,01-05-2022,P00960,S0081,104,26,9,121
INV04817,10-02-2023,P00960,S0099,102,2,8,96
INV04818,09-04-2024,P00961,S0074,100,13,2,111
INV04819,02-07-2022,P00961,S0095,85,30,5,110
INV04820,12-09-2024,P00962,S0001,91,5,4,92
INV04821,07-09-2023,P00962,S0014,36,32,9,59
INV04822,31-05-2026,P00962,S0037,101,2,3,100
INV04823,21-04-2025,P00962,S0059,130,17,3,144
INV04824,13-04-2021,P00963,S0030,148,12,9,151
INV04825,02-01-2026,P00963,S0057,80,34,2,112
INV04826,17-08-2025,P00963,S0078,65,31,4,92
INV04827,31-03-2026,P00963,S0095,134,39,10,163
INV04828,11-12-2023,P00964,S0010,153,0,6,147
INV04829,26-01-2024,P00964,S0022,96,31,4,123
INV04830,26-03-2026,P00964,S0043,49,5,3,51
INV04831,08-04-2026,P00964,S0047,65,34,3,96
INV04832,07-01-2024,P00964,S0053,53,34,7,80
INV04833,09-12-2023,P00965,S0014,89,31,2,118
INV04834,28-06-2025,P00965,S0022,117,14,2,129
INV04835,19-08-2023,P00965,S0028,142,36,5,173
INV04836,03-12-2025,P00965,S0041,78,36,10,104
INV04837,24-06-2026,P00965,S0049,78,38,8,108
INV04838,09-06-2024,P00965,S0067,158,6,10,154
INV04839,30-06-2024,P00965,S0079,153,9,7,155
INV04840,17-09-2025,P00965,S0079,155,36,6,185
INV04841,20-05-2026,P00966,S0052,140,1,10,131
INV04842,06-04-2025,P00966,S0072,136,33,3,166
INV04843,22-06-2024,P00966,S0084,33,8,3,38
INV04844,19-12-2024,P00967,S0014,104,18,2,120
INV04845,04-04-2022,P00967,S0017,115,23,1,137
INV04846,12-12-2023,P00967,S0019,149,8,8,149
INV04847,16-08-2025,P00967,S0024,39,14,9,44
INV04848,21-10-2023,P00967,S0064,84,16,7,93
INV04849,16-06-2025,P00967,S0065,108,2,3,107
INV04850,12-11-2024,P00968,S0014,90,20,7,103
INV04851,19-04-2024,P00968,S0050,133,34,9,158
INV04852,03-12-2024,P00969,S0053,152,10,4,158
INV04853,22-03-2025,P00970,S0005,97,4,7,94
INV04854,08-05-2022,P00970,S0026,138,4,4,138
INV04855,30-01-2020,P00970,S0027,136,32,9,159
INV04856,23-06-2026,P00970,S0034,95,6,8,93
INV04857,26-05-2026,P00970,S0050,126,32,6,152
INV04858,15-01-2023,P00970,S0071,48,28,4,72
INV04859,12-12-2025,P00970,S0085,84,5,6,83
INV04860,10-03-2025,P00970,S0091,142,3,3,142
INV04861,16-06-2026,P00970,S0093,106,34,4,136
INV04862,05-05-2026,P00971,S0020,137,8,8,137
INV04863,12-10-2022,P00971,S0091,102,16,4,114
INV04864,30-01-2021,P00972,S0013,90,37,1,126
INV04865,12-01-2026,P00972,S0023,143,29,8,164
INV04866,28-03-2026,P00972,S0027,36,39,8,67
INV04867,15-04-2026,P00972,S0032,63,5,9,59
INV04868,02-07-2025,P00972,S0067,120,22,9,133
INV04869,08-04-2026,P00972,S0068,66,4,5,65
INV04870,23-08-2021,P00973,S0020,87,37,8,116
INV04871,11-09-2025,P00973,S0056,154,36,7,183
INV04872,09-07-2023,P00973,S0061,28,39,3,64
INV04873,19-03-2025,P00973,S0078,46,22,1,67
INV04874,13-04-2026,P00973,S0080,116,19,6,129
INV04875,13-10-2025,P00973,S0095,94,34,10,118
INV05008,15-06-2026,P00974,S0069,33,12,0,45
INV04876,01-01-2025,P00975,S0004,145,21,10,156
INV04877,08-06-2020,P00975,S0027,72,6,4,74
INV04878,28-06-2023,P00975,S0049,95,19,9,105
INV04879,18-06-2024,P00976,S0033,123,33,10,146
